seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr20,48016000,48016400,401,*,8.09642382350051,8.44873308650863,7.3231700771844,0.811269153775965,7.74784134035186e-06,0.00214806862255639,250.79,506.31,312.07,489.84,288.27,249.12,124.25,188.17,149.02,179.11
chr21,43728423,43728823,401,*,9.43960986633344,9.75602538377154,8.77795042699101,0.7419541070629,7.76319171487241e-06,0.00214855507862172,1006,828.42,531.59,889.25,854.2,1078.64,449.67,575.85,441.63,288.69
chr3,153221729,153222129,401,*,8.46887361669655,8.85959899464426,7.56222111673473,0.884938459096922,7.85218090796974e-06,0.00216830744266252,810.47,374.74,308.8,421.07,512.95,359.1,124.25,155.07,279.42,197.25
chr1,121184390,121184790,401,*,9.72976404366464,9.99708382776656,9.20411251800797,0.646249153620662,7.86795791653222e-06,0.00216830744266252,1103.76,1023.5,804.34,977.79,1053.45,1168.74,559.13,759.29,638.78,402.05
chr2,238169848,238170248,401,*,8.92944205175996,9.23552164042013,8.29789708897431,0.722353316600921,7.88680227626224e-06,0.00216830744266252,478.91,718.63,398.9,803.52,654.96,561.84,288.93,374.44,343.06,252.42
chr11,114447858,114448258,401,*,5.61393196717606,6.1342519229265,4.09353525801567,1.30586712301474,7.90037173794342e-06,0.00216830744266252,55.26,94.37,115.49,76.3,19.08,60.95,6.9,17.02,20.18,24.18
chr4,125314662,125315062,401,*,8.76856612112976,8.99799013491108,8.33698705512678,0.56705165483344,7.90316511933487e-06,0.00216830744266252,524.25,476.36,535.68,467.23,502.35,561.84,292.88,399.03,343.06,258.46
chr11,46281532,46281932,401,*,5.69411839047019,6.07829715303305,4.81134802683965,0.869763589872318,7.92241458393586e-06,0.00216982166224258,56.68,60.79,71.26,81.01,61.47,74.21,22.68,19.86,38.03,31.74
chr17,8156293,8156693,401,*,9.68950739048494,9.93907747472674,9.20899054901,0.609937594049372,7.96500686464325e-06,0.00216994674280721,1018.75,897.38,801.07,1032.43,951.71,1188.62,601.53,763.07,537.1,465.54
chr5,110916373,110916773,401,*,6.9032273831892,7.22069592127105,6.238452029888,0.747290629660615,7.96806958028626e-06,0.00216994674280721,147.36,153.34,141.7,150.72,133.54,168.29,94.67,81.32,79.17,46.86
chr8,133109602,133110002,401,*,5.70828336096856,4.63771932892212,6.54485450442446,-1.22650290315891,7.97625405044725e-06,0.00216994674280721,28.34,18.15,39.32,15.07,33.91,14.58,165.67,83.21,82.27,42.32
chr7,139687284,139687684,401,*,5.87941006394339,6.35779868594914,4.59387954015081,1.1469596303063,7.98207149022405e-06,0.00216994674280721,36.84,88.92,111.4,129.05,42.39,83.48,17.75,35.93,22.51,20.4
chr15,68489376,68489776,401,*,6.82498114644417,7.25260618531993,5.77350310557714,0.978817966006102,7.99152700618103e-06,0.00216994674280721,226.7,143.36,134.33,212.89,120.82,76.86,54.24,77.54,33.37,53.66
chr9,18976847,18977247,401,*,7.67664747957722,7.98012103754731,7.05256370863329,0.719473634656853,8.15716276501523e-06,0.00220546351200303,188.45,257.69,243.27,326.87,262.83,235.87,170.6,140.89,99.35,120.16
chr6,91562961,91563361,401,*,3.21622726004239,0,4.45515605407961,-1.53362942805269,8.1571958849919e-06,0.00220546351200303,0,0.91,1.64,0,0,2.65,7.89,62.41,2.33,15.11
chr10,72273649,72274049,401,*,9.85782175023597,10.1357694741525,9.30417681771494,0.667121683666854,8.16613477736538e-06,0.00220546351200303,1157.61,996.28,869.87,1113.44,1106.44,1506.64,591.67,841.55,618.6,476.87
chr12,101181797,101182197,401,*,3.997356071381,2.12246276796546,5.06156938702977,-1.66609629852742,8.17815250193807e-06,0.00220546351200303,1.42,1.81,10.65,3.77,8.48,0,32.54,53.9,10.87,36.28
chr4,72546477,72546877,401,*,5.44209528511365,6.00265810588155,3.64489937790507,1.46835333168022,8.28760712319173e-06,0.00223117349452319,9.92,107.98,55.7,89.49,69.95,51.68,6.9,21.75,8.54,12.85
chr2,46799243,46799643,401,*,6.67118201355371,6.00498594273597,7.30786549369523,-0.888670533253734,8.3017958662195e-06,0.00223119235124921,38.26,54.44,56.52,86.66,80.55,68.91,191.31,201.41,143.59,97.49
chr9,109616406,109616806,401,*,4.83707244592632,5.43548067255236,2.71006523632963,1.60905240842761,8.3445986885273e-06,0.00223888841315222,15.59,94.37,73.72,21.67,42.39,11.93,4.93,6.62,10.09,4.53
chr6,55040107,55040507,401,*,7.41442601694379,7.86161760013341,6.27812515228929,1.03303348314576,8.38816022766201e-06,0.00224676160836891,148.77,323.93,267.84,218.54,241.64,194.79,116.36,94.56,76.84,22.67
chr6,158405460,158405860,401,*,4.39531222456769,4.87608130231192,3.09759361549596,1.13892085176276,8.44994344728037e-06,0.00225412450182789,34.01,26.31,22.93,30.14,40.27,22.53,8.88,12.29,8.54,4.53
chr22,23796396,23796796,401,*,4.09054734182114,4.73879920664665,1.34488069365583,1.71063383973742,8.46436590474504e-06,0.00225412450182789,1.42,33.57,8.19,62.17,29.67,25.18,1.97,2.84,2.33,3.02
chr11,64121594,64121994,401,*,7.03868292279519,7.5804331800396,5.3784757468096,1.38356129892237,8.47213211485462e-06,0.00225412450182789,192.7,421.02,87.64,258.11,129.3,59.63,17.75,43.5,32.6,72.55
chr1,26999402,26999802,401,*,8.83773640917565,9.08569283047013,8.36122672154034,0.604731609544018,8.47270443195176e-06,0.00225412450182789,606.43,433.72,476.71,552.01,540.5,650.63,288.93,405.65,327.54,293.23
chr2,120765953,120766353,401,*,7.38534474239805,7.90882637491629,5.84528010670516,1.3058625416543,8.52337259142201e-06,0.00226124525439982,114.77,330.28,87.64,302.38,137.77,469.09,25.64,40.66,73.74,89.93
chr3,111751905,111752305,401,*,5.64100542001565,6.09836202840465,4.45810253424158,1.0595152947722,8.52808734756024e-06,0.00226124525439982,102.02,37.2,55.7,99.85,69.95,46.38,18.74,29.31,21.73,18.14
chr1,214277646,214278046,401,*,6.14892475561883,6.67525308480094,4.59088161634649,1.3249219652683,8.56320497898818e-06,0.00226644234323703,63.76,68.05,144.98,60.29,114.46,161.66,52.26,17.97,17.85,8.31
chr8,22989266,22989666,401,*,5.46505266327283,4.56220052299588,6.22868304133603,-1.08065912714866,8.59093227546975e-06,0.00226644234323703,12.75,10.89,25.39,23.55,25.44,43.73,65.08,99.28,69.85,65.75
chr17,14300815,14301215,401,*,9.73410291331914,9.98422739400312,9.25220574813352,0.610143029445004,8.59674015772366e-06,0.00226644234323703,1088.18,910.08,888.71,979.68,983.5,1227.05,600.54,767.8,631.79,439.09
chr1,153734000,153734400,401,*,3.27958866075309,1.70016059560935,4.27820172812742,-1.53805443013993,8.60505474205833e-06,0.00226644234323703,0,2.72,5.73,2.83,4.24,3.98,29.58,14.18,22.51,11.34
chr13,43838910,43839310,401,*,7.48825348020416,7.83000596855401,6.74901956841301,0.788616163156488,8.62210885866352e-06,0.00226715554915716,164.36,299.43,187.57,198.76,207.72,307.42,143.97,88.88,91.59,105.8
chr2,38096345,38096745,401,*,7.61529112240844,7.99456495494241,6.75008901833117,0.862277205957899,8.65154322476313e-06,0.00227030156390711,124.69,361.13,270.3,287.31,167.45,319.35,94.67,122.92,109.44,103.54
chr10,47137482,47137882,401,*,8.13397598453383,8.48758878246169,7.35644777499354,0.812132847419871,8.68038378077296e-06,0.00227030156390711,398.15,481.81,389.89,310.86,199.24,373.68,167.64,231.66,143.59,112.61
chr2,71566322,71566722,401,*,5.803415016844,6.26763666977604,4.58797162846817,1.08827753393503,8.70218151328004e-06,0.00227030156390711,58.09,84.38,52.42,120.58,91.14,55.65,27.61,38.77,13.19,16.63
chr12,105992939,105993339,401,*,6.21876076461173,6.6273368656,5.24432080174951,0.92678878401383,8.7056023671518e-06,0.00227030156390711,73.68,102.53,72.9,109.27,78.43,156.36,54.24,28.37,38.03,30.99
chr11,3422841,3423241,401,*,9.48387294556082,9.72482310132248,9.02458255504595,0.591289680955566,8.71104520577908e-06,0.00227030156390711,816.13,826.61,728.17,856.28,788.5,1061.41,548.28,629.75,509.16,396.01
chr20,2859391,2859791,401,*,5.72507375554802,5.05065213803561,6.36673533128472,-0.885274114704612,8.72027038550419e-06,0.00227030156390711,38.26,26.31,44.23,32.03,27.55,30.48,107.49,88.88,55.88,77.84
chr2,11118749,11119149,401,*,3.39893145211513,1.60782328362341,4.4461731631224,-1.6037277947952,8.76651797021186e-06,0.00227858816011604,1.42,2.72,6.55,2.83,2.12,2.65,40.43,11.35,24.84,10.58
chr3,71173566,71173966,401,*,6.94730081654993,7.31402524181622,6.12583599594465,0.838399121817273,8.97694293691778e-06,0.0023294503600395,109.1,228.65,141.7,199.7,105.98,169.61,64.1,88.88,62.87,63.48
chr14,72926164,72926564,401,*,9.03585340679229,9.27694478496342,8.57621877626153,0.58952059289117,9.12826313976193e-06,0.00236483369219626,715.53,508.12,532.41,625.49,663.44,677.13,412.2,420.78,401.27,292.47
chr14,56271961,56272361,401,*,7.88384355634845,8.13534658476662,7.39850607174961,0.615690464115975,9.17925114471231e-06,0.00237415096178401,280.55,316.67,244.09,339.12,252.23,254.42,188.35,172.09,174.64,139.81
chr15,38367468,38367868,401,*,5.66775866760713,6.14326628939386,4.39681615196822,1.12070603243476,9.21302393886511e-06,0.00237560859319366,43.92,70.77,82.73,100.79,52.99,72.88,8.88,34.99,13.19,27.21
chr4,177480709,177481109,401,*,4.45489771601523,4.95239691111628,3.06787716479741,1.20294888408864,9.21495192479777e-06,0.00237560859319366,15.59,29.94,25.39,49.93,31.79,33.13,8.88,8.51,10.87,5.29
chr2,8003644,8004044,401,*,8.68140367851571,8.99076055456804,8.04040124537309,0.726178422327825,9.26423294187789e-06,0.00238189135230975,518.58,612.47,380.06,547.3,438.76,555.22,230.75,326.22,329.09,167.02
chr5,122741697,122742097,401,*,3.96358567156326,4.46830177304128,2.53592750453897,1.22639454013164,9.26946726699506e-06,0.00238189135230975,17,21.78,18.02,32.03,25.44,18.55,4.93,7.56,4.66,6.05
chrX,49043425,49043825,401,*,8.93568224199309,9.21372060558334,8.38179532138217,0.665345876755626,9.34420092503125e-06,0.00239719710451885,590.85,482.72,525.85,570.85,631.64,760.61,334.29,440.63,318.23,241.08
chr14,23148551,23148951,401,*,5.10307833052868,5.59133199307078,3.76621778837797,1.1568804272102,9.38523342248322e-06,0.00240270686268208,49.59,39.02,32.76,53.69,57.23,56.98,4.93,26.48,13.19,9.82
chr19,18795606,18796006,401,*,7.21177133714052,7.66336376458162,6.05551931800269,1.03852843168848,9.39608583845908e-06,0.00240270686268208,202.62,271.3,81.91,284.48,144.13,231.89,81.85,70.92,83.05,30.23
chr10,58157358,58157758,401,*,8.1505441424088,8.42520220685113,7.60564430536956,0.65901192205646,9.41847959515926e-06,0.00240403859182251,300.38,363.85,263.75,426.72,364.57,343.2,168.63,249.63,185.5,175.33
chr10,109183380,109183780,401,*,3.06087841430531,1.05090956221469,4.15009333642153,-1.63472652276965,9.43171863071142e-06,0.00240403859182251,0,2.72,5.73,0,0,3.98,20.71,22.69,15.52,12.09
chr1,161172943,161173343,401,*,7.70095679319087,8.05900389800424,6.90876306288164,0.818609603002936,9.45061970063245e-06,0.0024049772655566,181.36,303.06,339.1,381.51,216.2,178.89,125.24,136.16,88.48,130.74
chr16,72093545,72093945,401,*,9.4674013149235,9.68083777681519,9.07304734721848,0.529367989533049,9.49479812051263e-06,0.00241233511540632,799.13,740.41,715.88,884.54,911.43,873.24,537.43,634.48,545.64,436.82
chr22,50545575,50545975,401,*,4.8185501657706,5.31087239442732,3.4598704015147,1.19099828717548,9.61022578886817e-06,0.00243293192775267,28.34,62.61,42.59,57.46,23.32,23.85,13.81,9.46,13.19,7.56
chr19,8525603,8526003,401,*,10.055507964223,10.2988010655352,9.59049144450786,0.594822297135638,9.62203710453522e-06,0.00243293192775267,1385.73,1119.68,1107.41,1238.73,1273.89,1432.44,847.07,972.99,694.66,569.07
chr17,81566559,81566959,401,*,9.14799487349681,9.4134733203104,8.62711794560971,0.640256302206811,9.62387403271024e-06,0.00243293192775267,759.46,559.84,697.86,744.18,699.47,630.75,325.42,522.9,436.98,296.25
chr1,161197104,161197504,401,*,8.35983179845282,8.60483107758271,7.89062516950479,0.597077960662924,9.64691020359688e-06,0.00243293192775267,317.39,384.72,369.41,415.42,430.28,418.73,188.35,280.83,264.67,215.39
chr10,369848,370248,401,*,8.01863089998341,8.42666694245196,7.04630181135677,0.917606698995856,9.65284228221629e-06,0.00243293192775267,392.48,232.28,303.06,417.3,339.14,380.31,49.31,210.86,152.9,115.63
chr1,110339028,110339428,401,*,10.2254426244524,10.4688325958322,9.76018866488005,0.595163568941365,9.68012265484514e-06,0.00243592271220992,1446.65,1431.81,1157.37,1473.28,1394.7,1599.4,907.23,1135.63,767.62,658.25
chr10,126663322,126663722,401,*,7.91152209502112,8.38132960496658,6.66893111093111,1.09308014190286,9.71956005566951e-06,0.00243922512017055,416.57,520.82,197.4,442.74,252.23,170.94,38.46,167.37,121.08,80.11
chr13,101706638,101707038,401,*,7.82040718614645,8.08686112622255,7.29700352627146,0.643457999365054,9.72411631709882e-06,0.00243922512017055,229.54,254.06,276.85,308.03,260.71,302.12,136.08,188.17,180.85,123.94
chr12,29074982,29075382,401,*,7.37369957501423,7.84924254105902,6.10257915931226,1.1141662399112,9.80219032859828e-06,0.00245491274139258,94.93,316.67,268.66,363.61,135.66,204.07,40.43,104.96,38.03,91.44
chr21,33844185,33844585,401,*,6.16142585391989,6.73332515796832,4.27395869360622,1.48101232494395,9.89489698184169e-06,0.00247420959641997,222.45,25.41,69.62,59.35,61.47,200.09,8.88,29.31,24.84,14.36
chr14,69719431,69719831,401,*,7.39498577622538,7.77058757010758,6.54275893230038,0.847187517896143,9.96117039329316e-06,0.0024867411273283,130.35,222.3,254.74,287.31,288.27,127.21,73.96,97.39,107.11,94.47
chr17,1197340,1197740,401,*,7.49757967997044,7.98544304361462,6.16279181637517,1.15761059319254,9.9809962079771e-06,0.0024867411273283,73.68,447.33,250.64,407.88,135.66,205.39,85.79,87.94,66.75,46.1
chrX,38151460,38151860,401,*,6.50717996068238,7.04268974367312,4.8893210383832,1.33294407549704,1.00053008739216e-05,0.0024867411273283,199.78,101.62,125.32,154.49,178.05,31.8,6.9,32.15,34.15,45.34
chr20,45910772,45911172,401,*,8.89088033385797,9.14584954606421,8.39684153650207,0.619537296664234,1.00079563945099e-05,0.0024867411273283,680.11,528.08,506.2,532.23,479.03,673.15,365.85,411.32,305.03,266.02
chr20,33993104,33993504,401,*,9.59135456072785,9.81841215986126,9.16537261967732,0.559814074635268,1.00298787705057e-05,0.00248827593717707,966.32,814.81,879.7,849.68,936.87,969.98,619.28,696.88,560.39,420.19
chr3,130014492,130014892,401,*,7.64990914325001,8.07660452109312,6.60231212413632,0.961000250724657,1.00705094421603e-05,0.00249443993362702,168.61,241.36,157.26,230.79,343.38,478.36,70.01,147.51,98.57,72.55
chr11,69497166,69497566,401,*,9.34548572750319,9.63351163959573,8.7645873471573,0.683340452910306,1.01201449195868e-05,0.00250281161469048,888.4,594.32,647.08,750.77,843.61,1041.53,453.61,544.65,431.54,309.85
chr10,3231992,3232392,401,*,6.32961994149314,6.84471154516201,4.84107861093722,1.25575112427977,1.01403638726225e-05,0.00250389350492876,76.51,264.04,59.79,148.84,63.59,76.86,17.75,22.69,34.15,40.05
chr4,187656949,187657349,401,*,4.94441063727253,5.46634570436309,3.41400565149309,1.30244157736718,1.02440456550074e-05,0.00252470508231365,19.84,58.07,55.7,48.98,29.67,53,18.74,13.24,3.1,7.56
chr9,129777115,129777515,401,*,9.40972804801199,9.66992932830102,8.90241461020933,0.628570146751819,1.02565994193884e-05,0.00252470508231365,943.65,834.77,618.41,909.03,907.19,674.48,479.25,586.25,482.77,365.78
chr6,43125112,43125512,401,*,8.6897473831629,9.03551699962616,7.93769165664127,0.791390996387166,1.02923406548769e-05,0.00252491680196344,566.76,657.84,348.93,658.46,472.67,443.91,245.54,361.21,225.09,148.88
chr16,70289365,70289765,401,*,9.11707066327742,9.3847547040602,8.59047201914213,0.643648173368802,1.02997230663961e-05,0.00252491680196344,762.29,536.25,534.86,693.31,682.51,801.69,423.04,475.62,347.72,295.49
chr8,22918262,22918662,401,*,8.0395963788207,8.33836355210849,7.42885651665217,0.704987309672815,1.0325501916935e-05,0.00252491680196344,412.32,352.96,235.9,341.95,275.55,323.33,175.53,217.48,171.53,124.7
chr16,29269169,29269569,401,*,8.16987910521388,8.53370643748725,7.3582728474425,0.822648375751981,1.03303488904007e-05,0.00252491680196344,347.14,547.14,226.07,263.76,426.04,413.43,123.26,171.15,226.64,135.28
chr20,52612067,52612467,401,*,4.14074049007502,4.82059825798522,0.775274769137711,1.58309329678588,1.03373462856676e-05,0.00252491680196344,1.42,73.5,24.57,49.93,14.84,5.3,0,3.78,1.55,1.51
chr16,11910200,11910600,401,*,6.51893372572545,6.83999647632705,5.843454743564,0.745063229663009,1.04322604143677e-05,0.00254416750855393,97.77,89.83,130.24,130,101.74,137.81,52.26,51.06,62.87,63.48
chr7,100538876,100539276,401,*,9.9292343132602,10.207612360855,9.37444001408365,0.664504005470307,1.05210315220783e-05,0.00255692581680938,1395.64,935.49,889.53,1201.05,1146.71,1526.52,733.67,804.68,615.49,501.06
chr14,20461436,20461836,401,*,10.0860400424632,10.3652109072256,9.52912487991488,0.666115892757665,1.0532906063175e-05,0.00255692581680938,1411.23,1114.24,983.72,1341.4,1292.96,1770.34,803.68,927.6,681.47,542.62
chr13,30870115,30870515,401,*,9.47371270251933,9.72068288071453,8.99964445066807,0.60129929030342,1.05331150644045e-05,0.00255692581680938,993.25,752.2,721.62,756.42,741.86,1097.19,527.57,549.37,552.63,417.92
chr3,36993081,36993481,401,*,10.2605783067498,10.5126254205833,9.77387982827995,0.612007630213097,1.06124879773421e-05,0.00257224246556341,1433.9,1411.85,1147.54,1603.28,1507.04,1661.68,882.57,1168.72,784.7,665.81
chr14,55850848,55851248,401,*,6.2692284489895,6.67258993382044,5.31500988076856,0.903701505340128,1.06872737444523e-05,0.00258640207826882,92.1,87.11,81.09,163.91,122.94,64.93,41.42,42.55,45.79,29.47
chr6,159461242,159461642,401,*,4.88493943742574,5.48308385117503,2.76054671045558,1.55298026316498,1.07475622846119e-05,0.00259701531406651,86.43,13.61,48.33,23.55,80.55,15.9,1.97,11.35,6.99,6.8
chr10,6292887,6293287,401,*,4.54164988114521,5.05561611658451,3.05985932600216,1.2454648968856,1.07721938971759e-05,0.00259899324238872,52.43,48.09,33.58,25.43,14.84,25.18,3.94,9.46,11.64,8.31
chr1,15796606,15797006,401,*,8.35139340229345,8.68270477693892,7.64479983214072,0.762222946940895,1.08951483834606e-05,0.00262465121065041,443.49,317.58,314.53,509.62,421.8,458.49,133.13,302.58,193.26,171.55
chr1,28391977,28392377,401,*,7.47066216866042,7.70942379609568,7.01669171526069,0.588477309663193,1.09418197790606e-05,0.00263188237671951,181.36,223.21,208.05,217.6,195,230.57,144.96,137.11,118.75,117.14
chr8,115682815,115683215,401,*,7.01755778299872,7.49033001992168,5.76030421001098,1.09443464881805,1.10032367921462e-05,0.00264263299923961,240.87,189.64,108.94,311.8,165.33,62.28,36.49,82.26,50.45,47.61
chr1,9151116,9151516,401,*,5.74763645021195,6.27658567649649,4.17280843894862,1.29820153032781,1.10423552129742e-05,0.0026480036975137,36.84,105.25,34.4,134.71,110.22,43.73,12.82,20.8,27.94,10.58
chr9,95144153,95144553,401,*,6.67785765380325,7.17717432434377,5.28072943772047,1.19128344092529,1.12219959415691e-05,0.00268700491006381,36.84,229.56,232.62,176.15,91.14,102.03,41.42,52.01,32.6,29.47
chr4,189202193,189202593,401,*,6.1899121968269,6.63957555736519,5.04244705185282,1.02481472739875,1.12420825075236e-05,0.00268774211913231,92.1,149.71,160.54,71.59,69.95,54.33,36.49,27.42,24.84,43.08
chr10,103504343,103504743,401,*,5.7152606148973,6.32685034299653,3.45051993265538,1.58415256522695,1.12801012973964e-05,0.00268945970125413,262.13,54.44,45.05,59.35,48.75,11.93,4.93,11.35,9.31,18.14
chr1,203202517,203202917,401,*,7.03493537536151,7.4628750370082,5.9821409544787,0.964546520706924,1.12833037943915e-05,0.00268945970125413,134.61,162.42,199.04,197.82,99.62,265.02,57.19,109.69,50.45,35.52
chr17,28952241,28952641,401,*,9.39387920640762,9.61156443981587,8.98976578375859,0.53911376820478,1.13415169141855e-05,0.00269350050479467,804.8,734.05,728.17,795.99,737.62,893.12,522.64,621.24,493.64,396.01
chr2,216083859,216084259,401,*,5.7163298781851,6.31293403355189,3.60709837931442,1.53981758703035,1.13613768221506e-05,0.00269350050479467,223.87,39.92,19.66,60.29,108.1,25.18,6.9,14.18,17.08,10.58
chr5,131097303,131097703,401,*,4.85239144141118,5.43817676346645,2.84496485499387,1.49745601819398,1.13617859849367e-05,0.00269350050479467,12.75,31.76,31.13,22.61,120.82,41.08,3.94,9.46,8.54,6.8
chr2,46179107,46179507,401,*,8.27915056000492,8.58873158320979,7.63749823260852,0.721976339175883,1.13684330080683e-05,0.00269350050479467,568.18,347.52,294.05,441.8,360.33,298.15,182.43,242.07,207.23,164.75
chr22,40204230,40204630,401,*,7.56134999245678,7.84283534913996,6.99821873562368,0.671967243354574,1.14483052513158e-05,0.00270460988963685,202.62,204.16,261.29,207.24,201.36,300.8,132.14,153.18,117.98,108.07
chr12,57752269,57752669,401,*,9.29938375372877,9.54485669728062,8.82901083558267,0.596719017939864,1.14495511397577e-05,0.00270460988963685,804.8,656.93,637.25,682.01,849.96,850.72,527.57,514.39,440.08,337.06
chr2,217279564,217279964,401,*,8.33870963848516,8.57304104754373,7.89542416334434,0.574978573232387,1.14723475691828e-05,0.00270595008762019,446.32,336.63,396.44,394.7,383.65,327.3,264.28,256.25,242.94,188.94
chr7,22564696,22565096,401,*,8.70374435680336,9.05499545026844,7.93394837119303,0.798019711250938,1.15283586024761e-05,0.00271482129522577,486,785.77,374.32,714.03,506.59,324.65,197.22,291.23,287.18,202.54
chr4,154332791,154333191,401,*,4.79491519852362,5.463735907785,1.67888777123093,1.59711183926821,1.15443166871799e-05,0.00271482129522577,1.42,52.63,20.48,50.87,4.24,135.16,1.97,4.73,2.33,3.78
chr3,111712484,111712884,401,*,5.81177043518174,4.90278261427293,6.57829105717332,-1.05483771625994,1.16099987979425e-05,0.00272366691988568,15.59,29.94,36.86,24.49,27.55,45.05,152.85,74.7,105.56,49.12
chr19,58440099,58440499,401,*,9.46803007678159,9.7527729613774,8.89608731014615,0.674447715048147,1.16164012377505e-05,0.00272366691988568,1015.92,674.17,593.84,877,1011.05,1004.43,442.77,612.73,458.71,391.47
chr10,102502044,102502444,401,*,9.69056912758439,9.93366777563866,9.22602906950847,0.592974332038707,1.16469447810723e-05,0.00272678271214465,1058.42,925.51,864.14,1040.91,934.75,1044.18,611.39,776.31,584.45,423.21
chr12,48682121,48682521,401,*,9.52314843728196,9.76285760310901,9.06687807854739,0.584578261360937,1.16771038460857e-05,0.00272979940517865,947.9,746.76,688.85,923.16,955.94,950.1,561.1,628.8,546.42,408.86
chr1,64161265,64161665,401,*,6.63035192295438,7.05805752703081,5.57853693943816,0.955636173738822,1.17062392113349e-05,0.00273256822571116,192.7,106.16,151.53,138.47,74.19,136.49,24.65,39.71,50.45,76.33
chr7,102933779,102934179,401,*,8.30662188615211,8.55673888062259,7.82474337230509,0.605999008045065,1.17376390673056e-05,0.00273585669534716,369.81,416.48,276.03,392.81,413.32,390.91,258.36,225.04,239.06,184.4
chr6,98929741,98930141,401,*,4.10885577104033,2.66093818108172,5.07245922104209,-1.42552963009965,1.17851635209056e-05,0.00274288833044511,1.42,9.07,6.55,6.59,6.36,7.95,46.35,14.18,57.44,16.63
chr2,37417373,37417773,401,*,5.90737395838639,6.38335321968117,4.63405534723701,1.10039467973547,1.20135381155745e-05,0.0027914502380495,49.59,60.79,151.53,108.33,86.9,43.73,16.76,32.15,20.18,30.23
chr11,41522419,41522819,401,*,6.44459565981273,7.03133817821663,4.42847589204963,1.50173550429685,1.20291437256722e-05,0.0027914502380495,177.11,24.5,73.72,65.94,186.53,257.07,35.5,18.91,27.94,3.78
chr1,151281882,151282282,401,*,10.1394785746724,10.4009109449524,9.62901677160391,0.629498111178032,1.2131807969308e-05,0.00281114625395558,1533.08,1244.9,1118.87,1321.62,1261.17,1632.53,766.21,1062.82,768.4,569.83
chr6,70563511,70563911,401,*,5.37592206115211,5.81431953486645,4.27850538852453,0.979386263075116,1.2173009177697e-05,0.0028165634163406,34.01,47.18,49.15,65,82.66,59.63,23.67,18.91,10.87,24.18
chr14,21269461,21269861,401,*,10.0173460253935,10.2592343418528,9.55576662534025,0.589623003477521,1.22305756804995e-05,0.00282574576807752,1229.87,1185.92,1015.67,1234.96,1229.37,1457.62,789.88,974.88,669.83,575.87
chr14,61498649,61499049,401,*,5.65517991644377,6.16397985971631,4.20391556198814,1.21783046600647,1.22626150493363e-05,0.00282901214432361,39.67,128.85,63.89,94.2,25.44,78.18,13.81,19.86,28.72,11.34
chr1,70057488,70057888,401,*,5.61119587885354,6.11462381629647,4.19089070169711,1.1904014657424,1.23011063544664e-05,0.00283375530364821,90.68,67.14,26.21,128.11,67.83,35.78,15.78,19.86,14.75,22.67
chr6,37246135,37246535,401,*,6.75189570874874,7.19923979875185,5.61490906316821,1.0101984080855,1.23457134855954e-05,0.00283989148157515,75.1,185.1,161.36,225.14,125.06,109.98,40.43,60.52,23.28,71.8
chr7,41005337,41005737,401,*,7.09423882918244,7.42217889695464,6.39797920983147,0.752386330001151,1.2367450714444e-05,0.00284075669164868,162.94,148.81,212.96,195.94,197.12,111.31,73.96,73.75,83.05,106.56
chr4,184170915,184171315,401,*,5.06414156698191,5.54342428480194,3.77404763670215,1.10800026384562,1.24140261253815e-05,0.00284731634632826,21.25,39.92,39.32,47.1,48.75,83.48,18.74,12.29,10.09,13.6
chr3,71542549,71542949,401,*,8.71940116717794,8.9634356410319,8.25256605457853,0.591238232947691,1.24665298650099e-05,0.00285521475521359,510.08,443.7,438.21,434.26,544.74,624.12,287.95,306.36,367.9,257.71
chr14,51604034,51604434,401,*,8.44850809588783,8.71501961500353,7.92495510237359,0.63896182858691,1.25108505402436e-05,0.00285808098992881,444.91,493.6,369.41,363.61,379.41,470.41,198.21,272.32,306.58,194.98
chr9,132647363,132647763,401,*,9.06561742038875,9.31749456247078,8.57934430812394,0.610630674666746,1.25152156540852e-05,0.00285808098992881,575.26,670.54,551.25,723.45,614.69,693.03,334.29,521.01,367.9,306.83
chr2,11811225,11811625,401,*,2.98503271702608,1.02618513179506,4.06510992719278,-1.58552515374328,1.259806952573e-05,0.00286649890831773,1.42,1.81,3.28,0.94,2.12,2.65,33.53,11.35,6.21,15.87
chr19,13938279,13938679,401,*,7.66030237486034,7.93293255862054,7.12075722085947,0.656827126147894,1.2604846392966e-05,0.00286649890831773,238.04,234.1,309.62,275.06,169.57,239.84,140.03,156.96,133.5,126.21
chrX,149938695,149939095,401,*,7.43175631049278,7.72798109570508,6.82815589169389,0.695146854539332,1.26064932910684e-05,0.00286649890831773,219.62,190.55,167.09,196.88,218.32,279.6,122.28,139.94,98.57,93.71
chr12,105724852,105725252,401,*,5.56330441711141,6.16183573284946,3.4350755623386,1.53139089884941,1.26564612574387e-05,0.00287049357321906,8.5,141.55,85.19,75.36,16.96,102.03,14.79,9.46,4.66,14.36
chr21,35508369,35508769,401,*,5.95187659480854,6.37626327766932,4.91386195845661,0.945838243341172,1.26652912483205e-05,0.00287049357321906,109.1,73.5,90.92,81.01,44.51,99.38,23.67,28.37,20.18,48.37
